codigo,clase,propiedad,superficie,instalado,numero_suc,elemento,localidad,provincia,coca,ipid,central,miga,estado,cedido_por,tipo,long x,latit y,id,valor,f_valor,icon_url
,,tesa,,,,,,,,,,,4,,,,,"10538",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10539",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10540",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10541",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10542",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10543",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10544",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10545",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10546",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10547",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10548",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10549",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10550",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10551",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10552",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10553",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10554",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10555",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10556",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10557",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10558",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10559",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10560",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10561",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10562",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10563",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10564",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10565",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10566",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10567",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10568",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10569",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10570",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10571",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10572",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10573",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10574",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10575",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10576",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10577",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10578",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10579",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10580",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10581",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10582",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10583",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10584",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10585",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10586",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10587",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10588",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10589",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10590",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10591",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10592",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10593",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10594",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10595",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10596",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10597",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10598",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10599",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10600",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10601",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10602",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10603",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10604",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10605",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10606",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10607",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10608",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10609",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10610",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10611",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10612",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10613",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10614",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10615",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10616",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10617",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10618",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10619",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10620",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10621",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10622",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10623",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10624",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10625",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10626",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10627",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10628",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10629",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10630",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10631",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10632",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10633",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10634",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10635",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10636",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10637",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10638",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10639",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10640",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10641",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10642",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10643",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10644",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10645",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10646",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10647",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10648",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10649",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10650",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10651",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10652",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10653",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10654",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10655",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10656",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10657",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10658",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10659",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10660",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10661",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10662",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10663",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10664",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10665",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10666",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10667",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10668",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10669",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10670",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10671",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10672",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10673",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10674",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10676",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10677",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10678",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10679",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10680",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10681",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10682",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10683",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10684",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10685",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10686",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10687",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10688",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10689",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10690",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10691",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10692",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10693",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10694",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10695",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10696",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10697",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10698",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10699",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10700",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10701",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10702",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10703",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10704",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10705",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10706",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10707",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10708",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10709",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10710",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10711",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10712",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10713",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10714",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10715",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10716",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10717",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10718",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10719",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10720",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10721",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10722",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10723",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10724",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10725",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10726",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10727",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10728",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10729",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10730",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10731",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10732",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10733",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10734",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10735",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10736",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10737",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10738",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10739",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10740",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10741",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10742",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10743",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10744",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10745",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10746",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10747",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10748",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10749",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10750",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10751",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10752",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10753",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10754",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10755",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10756",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10757",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10758",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10759",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10760",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10761",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10762",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10763",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10764",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10765",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10766",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10767",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10768",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10769",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10770",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10771",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10772",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10773",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10774",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10775",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10776",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10777",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10778",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10779",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10780",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10781",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10782",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10783",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10784",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10785",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10786",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10787",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10788",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10789",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10790",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10791",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10792",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10793",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10794",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10795",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10796",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10797",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10798",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10799",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10800",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10801",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10802",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10803",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10804",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10805",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10806",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10807",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10808",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10809",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10810",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10811",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10812",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10813",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10814",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10815",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10816",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10817",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10818",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10819",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10820",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10821",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10822",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10823",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10824",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10825",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10826",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10827",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10828",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10829",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10830",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10831",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10832",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10833",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10834",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10835",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10836",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10837",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10838",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10839",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10840",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10841",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10842",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10843",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10844",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10845",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10846",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10847",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10848",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10849",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10850",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10851",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10852",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10853",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10854",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10855",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10856",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10857",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10858",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10859",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10860",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10861",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10862",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10863",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10864",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10865",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10866",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10867",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10868",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10869",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10870",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10871",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10872",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10873",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10874",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10875",,,./0.png
CR 7752,gJP,tesa,,2021/04/12,627SUCW64802020110500,arqueta,Barcelona,Barcelona,,"4096222",B/CATALUNYA,810002,3,,canalizacion,,,"10876","5",2021/01/01,./0.png
CR 7766,gABP,tesa,,2021/04/12,627SUCW64802020110500,arqueta,Barcelona,Barcelona,,"4096225",B/CATALUNYA,810002,3,,canalizacion,,,"10877","5",2021/01/01,./0.png
CR 7767,gABP,tesa,,2021/04/12,627SUCW64802020110500,arqueta,Barcelona,Barcelona,,"4096226",B/CATALUNYA,810002,3,,canalizacion,,,"10878","5",2021/01/01,./0.png
CR 7768,gABP,tesa,,2021/04/12,627SUCW64802020110500,arqueta,Barcelona,Barcelona,,"4096231",B/CATALUNYA,810002,3,,canalizacion,,,"10879","5",2021/01/01,./0.png
CR 8985,gABP,tesa,,2021/04/12,627SUCW64802020110500,arqueta,Barcelona,Barcelona,,"4096247",B/CATALUNYA,810002,3,,canalizacion,,,"10880","5",2021/01/01,./0.png
CR 8986,gABP,tesa,,2021/04/12,627SUCW64982020110500,arqueta,Barcelona,Barcelona,,"3877503",B/PARAL.LEL,810009,3,,canalizacion,,,"10881","5",2021/01/01,./0.png
CR 175,gABP,tesa,,2021/04/12,627SUCW64982020110500,arqueta,Barcelona,Barcelona,,"3877316",B/PARAL.LEL,810009,3,,canalizacion,,,"10882","5",2021/01/01,./0.png
CR 174,GEN,tesa,,2021/04/12,627SUCW65042020110500,arqueta,Barcelona,Barcelona,,"4096079",B/CATALUNYA,810002,3,,canalizacion,,,"10883","5",2021/01/01,./0.png
CR 13710,GEN,tesa,,2021/04/12,627SUCW65042020110500,arqueta,Barcelona,Barcelona,,"4096078",B/CATALUNYA,810002,3,,canalizacion,,,"10884","5",2021/01/01,./0.png
CR 3081,GEN,tesa,,2021/04/12,627SUCW65042020110500,arqueta,Barcelona,Barcelona,,"4096073",B/CATALUNYA,810002,3,,canalizacion,,,"10885","5",2021/01/01,./0.png
CR 230,GEN,tesa,,2021/04/12,627SUCW65042020110500,arqueta,Barcelona,Barcelona,,"4096074",B/CATALUNYA,810002,3,,canalizacion,,,"10886","5",2021/01/01,./0.png
ARQ 12027,DF,tesa,,2021/04/12,627SUCW64642020110500,arqueta,Barcelona,Barcelona,,"4096355",B/CATALUNYA,810002,3,,canalizacion,,,"10887","5",2021/01/01,./0.png
ARQ 12026,DF,tesa,,2021/04/12,627SUCW64642020110500,arqueta,Barcelona,Barcelona,,"4096354",B/CATALUNYA,810002,3,,canalizacion,,,"10888","5",2021/01/01,./0.png
ARQ 12025,DF,tesa,,2021/04/12,627SUCW64642020110500,arqueta,Barcelona,Barcelona,,"4096353",B/CATALUNYA,810002,3,,canalizacion,,,"10889","5",2021/01/01,./0.png
ARQ 12024,DF,tesa,,2021/04/12,627SUCW64642020110500,arqueta,Barcelona,Barcelona,,"4096352",B/CATALUNYA,810002,3,,canalizacion,,,"10890","5",2021/01/01,./0.png
ARQ 12023,DF,tesa,,2021/04/12,627SUCW64642020110500,arqueta,Barcelona,Barcelona,,"4096351",B/CATALUNYA,810002,3,,canalizacion,,,"10891","5",2021/01/01,./0.png
CR 3660,GEN,tesa,,,627SUCW65112020110500,arqueta,Barcelona,Barcelona,,"3834006",B/PUJADES,810021,4,,,,,"10892","5",2021/01/01,./0.png
BABAR001004,A2,gtd,,2021/04/12,,arqueta,Barcelona,Barcelona,,,,,1,,,,,"10893","5",2021/01/01,./0.png
ALPI,,alpi,,,,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10894","5",2021/01/01,./0.png
ARQ4001534,H,tesa,,2020/11/04,627SUCW68662020062600,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10895","5",2021/01/01,./0.png
ARQ 941,H,tesa,,,627SUCW26992020113000,arqueta,Majadahonda,Madrid,,"2288947",Majadahonda,2814004,4,,,,,"10903",,,./0.png
SESEV237,A1,gtd,,2020/11/19,,arqueta,Sevilla,Sevilla,,,,,1,,,,,"10904","3",2021/01/01,./0.png
SESEV238,A1,gtd,,2020/11/19,,arqueta,Sevilla,Sevilla,,,,,1,,,,,"10905","3",2021/01/01,./0.png
CR 5532,GEN,tesa,,2020/06/26,627SUCW87582019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10906","5",2021/01/01,./0.png
CR 2136,GEN,tesa,,2020/06/26,627SUCW87582019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10907","5",2021/01/01,./0.png
CR 2137,GEN,tesa,,2020/06/26,627SUCW87582019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10908","5",2021/01/01,./0.png
CR 2371,GEN,tesa,,,627SUCW87602019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10909","5",2021/01/01,./0.png
CR 2194,gBR,tesa,,,627SUCW87602019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10910","5",2021/01/01,./0.png
CR 2184,GEN,tesa,,,627SUCW87602019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10911","5",2021/01/01,./0.png
CR 2299,GEN,tesa,,,627SUCW87602019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10912","5",2021/01/01,./0.png
CR 2183,GEN,tesa,,,627SUCW87602019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10913","5",2021/01/01,./0.png
CR 2182,GEN,tesa,,,627SUCW87602019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"10914","5",2021/01/01,./0.png
